country_iso3,country_source_name,group,indicator_code,indicator,value,unit,observation_year,status,originating_source,source_url,api_query_url,world_bank_last_updated,retrieved_at,note
BEN,Benin,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.277382047808,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BEN/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BFA,Burkina Faso,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.85136041649,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BFA/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BWA,Botswana,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),7.44096220002,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BWA/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CAF,Central African Republic,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0160846160651,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CAF/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CIV,Cote d'Ivoire,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),1.6015322743,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CIV/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CMR,Cameroon,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),2.12862474053,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CMR/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COD,"Congo, Dem. Rep.",Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0320289131405,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COD/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COG,"Congo, Rep.",Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),1.26798412068,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COG/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COM,Comoros,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.387941019795,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COM/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CPV,Cabo Verde,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),8.305374402,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CPV/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
DJI,Djibouti,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),1.47205761945,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/DJI/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
DZA,Algeria,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),13.3173088877,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/DZA/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
EGY,"Egypt, Arab Rep.",Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),11.6871225242,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/EGY/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ERI,Eritrea,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.165393390776,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ERI/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ETH,Ethiopia,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.593917449514,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ETH/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GAB,Gabon,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),4.69410213348,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GAB/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GHA,Ghana,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.664728986034,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GHA/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GIN,Guinea,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0062752856838,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GIN/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GMB,"Gambia, The",Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.518552979216,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GMB/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GNB,Guinea-Bissau,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.386080917545,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GNB/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GNQ,Equatorial Guinea,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.100690584377,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GNQ/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
KEN,Kenya,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),3.04382666976,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/KEN/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LBR,Liberia,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.274673226516,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LBR/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LBY,Libya,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),4.518408235,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LBY/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LSO,Lesotho,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.379434958927,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LSO/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MAR,Morocco,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),7.30282126551,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MAR/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MDG,Madagascar,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.124487385086,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MDG/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MLI,Mali,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.774220028571,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MLI/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MOZ,Mozambique,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.141999688956,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MOZ/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MRT,Mauritania,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.946513083252,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MRT/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MUS,Mauritius,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),27.9742504734,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MUS/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MWI,Malawi,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0863853749149,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MWI/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NAM,Namibia,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),2.83462992194,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NAM/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NER,Niger,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.111273829357,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NER/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NGA,Nigeria,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0787379280608,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NGA/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
RWA,Rwanda,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.595648307198,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/RWA/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SDN,Sudan,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0604394040047,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SDN/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SEN,Senegal,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),4.03828584005,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SEN/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SLE,Sierra Leone,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0022731197902,subscriptions per 100 people,2021,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SLE/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SOM,"Somalia, Fed. Rep.",Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.722963033976,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SOM/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SSD,South Sudan,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.00174164840403,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SSD/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
STP,Sao Tome and Principe,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),2.99402214523,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/STP/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
